,text,aspect,label
925,买了魅族17 Pro，打开包装的那一刻，外观非常惊艳，白色面板，机身边框小开孔，陶瓷后盖非常漂亮！指纹解锁和面部解锁也比7pro快多了，立体声扬声器和超线性马达用起来很爽，音质好，都是魅族的标配！白色面板手机看真心起很漂亮，电池耐用，出去不用担心电池没电，就是手机机身重量有点重，适应就好，好评。,音质,True
926,华为P40手机手感非常好，机身尺寸大小合适。一直在用华为，支持华为手机。外形非常漂亮，音乐效果棒棒哒，拍照非常棒，运行速度非常棒，我工作上用用手机较多，目前能够待机1天半。,尺寸,True
927,华为P40手机的外观很漂亮，拿在手里手感很不错，机身重量合适，也不会觉得大。玩游戏高画质没问题，屏幕亮度看着也舒服，待机时间也挺长的运行流畅，运行速度非常快，拍照特别是夜景，清晰度色彩都高，音质特别好。就是客服服务态度有点不好。,音质,True
928,魅族18的白色颜色还是高级，宽幅单手握持很舒服，配置集成5g的888，小屏之下的高分辨率+120hz同开画质就不用说了；alive壁纸真的很惊艳，立体的扬声器看电影确实惊艳，尤其搭上视频会员里的音效和HDR，可以说声音立体；摄像头对我来说，广角，三倍长焦，齐全够用，所以18的摄像头配置对我刚刚好。日常使用我会设定在FHD+120hz，待机一整天的日常使用完全没有问题，电池容量竟然有时候竟然能撑到第二天上午。,alive壁纸,True
929,华为mate40的外形我给满分，机身轻薄，手感极佳，颜色独特。屏幕显示不算一流，但对于我的眼睛来说，还是很清晰。音效双扬声器也不错，但我基本都是戴耳机的。拍照效果不错，华为手机这几年的摄影水平确实厉害。这个运行速度我用华为都没卡过待机时间很好，系统管理电量的功能很强大。信号和通话质量也没得说，棒。,拍照,True
930,OPPO Reno4机身轻巧漂亮，OPPO新机做得越来越好看，运行流畅，65W超级闪充非常实用，期待ColorOS 11系统强势推出，机身厚度超薄，重量很轻，做工很牛很丝滑，手感真的很爽，音效很清脆、清澈，听起来不刺耳，很赞，拍照细节不错，反应也快，能满足我工作上日常的拍照需求，虽然是联发科720处理器，但对于我这种从不玩大型游戏的人来，这配置足够能满足日常的需求，一次开了十个左右的软件，目前用得一点都不卡，运行很流畅。待机时间没有试过，也不太关注这块。,待机,True
931,vivoX60，快递快，客服服务态度也很好，我是vivo的忠实粉丝了，屏幕清晰分辨率高，尺寸也正合适，这颜色也太好看了吧，完全不想戴手机壳了，机身轻薄手感特别好，拍照功能强大，再加上蔡司光学镜头，配置没得说，还有多种专业拍照模式，值得慢慢研究，太适合我这种爱拍照的人了，价位也合适，这个价格能买到这么好的配置也真的是超值了。,屏幕,True
932,手机好看是好看的，网络特别差。充电不够快，机身太厚，不喜欢。,网络,False
933,荣耀Play5T手机颜值真的超级漂亮，手感好，摄像头相当阔气！送给妈妈的礼物，妈妈非常满意！使用了一天了，运行速度超快，屏幕分辨率很好！充电很快很方便！这个价位也是非常感谢卖家了。手机外型好看，让人看见了爱不释手，手感很好，很漂亮，听歌和看电影，声音都很大，声音效果很好。电池容量大。看电影和游戏可以放心玩。屏幕显示很清楚，用起来触感很舒服，续航时间长，充电速度快，值得拥有。,电池,True
934,vivoX60，外观时尚，手感舒服，屏幕亮度明亮，拍照清晰，拍夜景很美，运行流畅，快，灵活，待机时间比三星苹果好，手机机身很薄，机身重量也很轻。指纹和人脸识别很灵敏，配置很高，电池也很耐用。,手感,True
935,目前仅做了开箱测试，没想到真我GT Neo手机的盒子还挺长，给人怪怪的感觉。开箱后，最终幻想颜值很失望，机身竟然是塑料后壳，还有磨砂以及亮面材质的双重加持下，真的非常显的廉价感，一点没觉得是时尚、个性，并且整机重量还有368克重，持握的手感非常不好。,机身,False
936,618活动，真我Q3价格实惠，骁龙750处理区可以满足日常备用机使用。LCD屏幕感觉比OLED 屏幕亮度更高，屏幕显示感觉也很细腻，很清晰，没有任何的颗粒感。5000毫安的大电池，续航能力确实很强，机身也比较厚重，快充大概一个半小时左右可以冲到95%以上，充电速度可以接受，对于千元机来说还是很满意的。,屏幕亮度,True
937,买了一加8T银时这款，颜色看着稳重低调，手感也特别好，手机机身比较窄，适合小手握持。120HZ的屏幕高刷屏用起来就是比60HZ的顺畅，滑动起来也比较跟手，应该是高采样率的功劳，带来的显示效果非常棒。前置镜头拍照真的很棒，把人拍的美美哒，后置4摄加双闪光灯比我的一加6进步太多了，拍照特别清晰，还有广角和微距，2倍光学和10倍数字变焦，而且还有光学防抖，拍照录视频都特别稳。运行速度没得说，一加的系统也是我喜欢的运行非常快的系统。4500的电池超级耐用，还有65w的快充根本不用担心电池没电。,耐用,True
938,魅族17 Pro手机上手的手感的没得说，他说自己第二谁能说第一，定白这个颜色简直太惊艳了，运行速度一个快字来形容。外观一直是魅族强项，尤其这次机身设计采用一体成型精密陶瓷工艺，带来如陶瓷般的后盖质感，对外观和内部进行重新设计，重量集中在手机中间位置上，提升握持手感。采用6.6英寸Super AMOLED订制屏幕，19.5:9比例让手机更显修长，支持90Hz刷新率和180Hz触控采样率，带来丝滑般的操作，采用COF工艺，让下巴只有3.3mm，屏占比达到92.2%，呈现几乎四边平衡的设计，带来美感。拍照上，采用横排摄像头设计，有IMX686 6400万主摄，配合800万附摄，提供最高8倍变焦，3200万超广角镜头提供129度视角，还有全新ToF镜头，提供3D景深效果，让魅族17pro摄像功能达到另一个高峰。采用高通骁龙865处理器、LPDDR5内存、UFS3.1储存芯片，带来出色表现，也满足大家日常生活各种场景的需求。,比例,True
939,OPPOK9手机真心爱了爱了，质感非常好，外观漂亮，内存足够了，打游戏好不好不重要，最主要机身重量超级轻轻，充电超级快，满足日常办公，拍照效果是强项，都不用我介绍了，最主要手感好，性价比非常高，可以放心购买，做工非常精致，配置齐全，不卡顿，而且耐摔，使用感特别好。手机配置高，还是5G手机，待机使用时间长，电量完全够用，而且充电速度贼快，运行流畅不卡顿，机身轻薄手感不错，屏幕图像清晰，价格也不贵，值得购买。,图像,True
940,华为nova8手机外观很漂亮，非常喜欢，运行速度够快，颜色也喜欢，手感非常好，摄像清晰，8号色这个颜色简直太美了，手机机身重量很轻巧，曲面屏手感顺滑细腻，运行速度很快，客服也非常耐心热情，发货很速度，男朋友很喜欢～非常满意的一次购物体验。,重量,True
941,纠结Q3与Q2pro，趁着优惠，赶紧入手真我Q3，是正品，包装也非常的好，没有破损，质量也是没得说，颜色很好看，质感也很好，样子简单，是我想要的！价格超优惠，性能也非常棒，外形非常酷炫，拍照效果相当好，美景不在话下；超级性价比，运行速度跑的飞快；最重要的是颜值，越夜越美。,颜值,True
942,荣耀Play5T手机的外形高级，快充大电池，6.6英寸全面屏，全网通6GB+128GB，极光蓝，是4月27日首销新款手机，款式精致，外观大气，很漂亮，音效效果很不错，加上四个摄像头，满足不同季节拍照需求。内存上拥有6G的运行内存，速度也很快，屏幕清晰，续航持久，整体配置非常不错，性价比非常高。京东快递，非常给力。,快充,True
943,红米K40手机的机身外壳颜色是真的好看，音效不错，屏幕也挺好的，看电视很舒服。拍照还是可以的。如果有个光学防抖，我相信很多喜欢拍照的人都会选择这款手机的。毕竟价格便宜，内存还很大，配置也够用。喜欢它的系统，它的界面，喜欢它的一切！支持小米！小米当志强！客服非常有耐心，有细心，有爱心！关注这款很久了，趁着做活动果断入手，这次没有一点点犹豫！说明这款又迷住我了，收到货果然眼光不错！,拍照,True
944,第一次买三千多块钱的手机，感觉荣耀V40这款手机无论从外观还是性能方面都做得比较出色、运行非常流畅，玩一些大型游戏毫无压力，屏幕尺寸很大、曲面屏的设计我非常喜欢，拍照也很给力，还有夜景拍摄，拍出来的效果是非常清晰的，还带有红外遥控功能，挺不错的。,曲面屏,True
945,华为P40手机外观很漂亮，摄像头明显比4G的好多了，像素拍照都很强大，玩网络游戏运行流畅，屏幕显示画面清晰！音质不错，屏幕尺寸稍微有点小，不过手感可以的。店家也可以的，发货速度快，也是隔天就到了。总体都可以，希望能耐用吧。,拍照,True
946,小米11的cpu功能强制，运行速度很快，一亿像素照相非常清晰，机身设计采用四曲屏设计非常棒，厚度适中，手感非常好，待机时间一般，但充电速度较快。屏幕看着的确震撼，无论是分辨率，色彩都很赞，充电速度也很快，运行速度也很快，拍照目前能够满足日常生活中的各种使用场景，nfc也很方便，黑夜模式目前适配还是有各种问题，系统也有各种小问题，不过随着时间推移，系统更新，小问题基本上都不见了。续航和发热都没翻车，不玩游戏，对这台手机很满意。,续航,True
947,OPPOK9的后置摄像头6400万主镜头+800万超广角镜头+200微距镜头，无论拍照对焦还是广角拍照和微距照片还是看宏观世界和微观世界都是绰绰有余面对，而前置摄像头是3200万Al美颜，越拍越好看，而且拍出照片非常细腻温和自然，因为拍照技术和音质效果OPPO真的是老大哥。全系运行内存是8G+128G存储内存和8G+256超大内存空间再加上高通超高性价比768处理器，真的是日常使用运行顺畅无比。,音质,True
948,荣耀Play5T手机外观非常漂亮，网速也很快，很喜欢，是我想要的这一款，值得购买。价格也不贵。质量非常好，完全超出期望值，发货速度非常快，包装非常仔细、严实，机身重量很轻，单手拿着用也不会感觉很重，面部识别和指纹解锁配合，侧边指纹解锁，用起来很方便。6.6英寸的屏幕加上超大字体，有老花眼的都可以看得很清楚，机身背面配有4个摄像头，广角，微距，录像通通涵盖了，电池容量5000毫安，加上22w的有线快充，用上一整天都没问题，这款千元手机，有这么多实用的配置，性价比很高，千元机王舍你其谁。,指纹解锁,True
949,华为nova8外观很漂亮，手感特别好，音效也好，拍照很清晰，像素很高，运行速度很快，反应还不错，电量一天妥妥的，充电很快，机身轻巧，颜色好看，满足我的少女心，开了护眼模式屏幕色彩看着很舒服，推荐。,护眼模式,True
950,vivoX60，到货速度真的超快超nice！一直在关注，哈哈果断入手，机身轻巧，手感好，一拿到就爱不释手了，超开心，前置摄像头和后置摄像头拍照真的超清晰，拍出来都是大片，细节色彩和清晰度简直太完美了，而且系统一点都不卡，用起来很顺畅，vivo手机都用了好多年了，刚好出新品了给妹妹添一个，好喜欢。,摄像头,True
951,vivoS9 真拍照手机，做工没得说，相机很满意，外观高端大气上档次，低调奢华有内涵。屏幕画质清晰，亮度合适，音效很不错，拍照效果很满意，运行速度还凑合把，待机时间也不错，用了4小时，掉了17%的电。,外观,True
952,"iPhone12，,绿色的外观非常清新，夏天到了，女孩子用感觉非常清爽。屏幕很清晰，看视频，听音乐，音质非常好。屏幕灵敏度非常顺畅。白天，夜间拍照非常清晰，像素高清。搭载A14仿生芯片处理器，运行速度非常顺畅。用了一周才来评价，使用各方面非常好，赶上活动买，跟在海南免税店买价钱差不多",灵敏度,True
953,vivoiQOO外形清新，颜色好看，手感超好，有质感，屏幕高分辨率，显示清晰，触屏灵敏，拍照清新高品质，原神游戏手机，运行速度没得说，很顺畅，大电池容量，可以待机一整天，充电也很快，性价比很高，很值。,拍照,True
954,realme真我Q3，适合年轻人的5g入门手机，设计潮流新颖，1299元起步售价极具性价比，拍照好看，屏幕120hz刷新率，刷微博和各种新闻软件非常流畅，信号经常满格，对比苹果信号强太多了，玩王者荣耀稳定60hz，团战非常流畅，屏幕触控采样率180hz，指哪打哪让你成为常胜战神荣登最强王者段位，电池续航很不错，30w闪充很快就充满电。质量不错，手感很棒，快递也赞，昨天下单今天到。,性价比,True
955,小米11真是非常不错的手机，屏幕显示高清，触感顺滑，性价比高。首发骁龙888，运行速度很快，特别流畅，玩游戏一点儿也不卡，手机温度控制不错。屏幕样式搭载一块6.81英寸四曲面柔性屏，挖孔孔径小，位于屏幕左上角，显示空间大，带来更好的沉浸式视觉体验，采用三星E4材质，分辨率高达3200*1400，峰值亮度达1500nit。同时像素密度高达515ppi，屏幕显示效果清晰细腻，即使在强光下也有不错的显示效果。这块屏幕支持120Hz刷新率和480Hz触控采样率，屏幕动画自然流畅，触控响应迅速！,运行速度,True
956,OPPO Find X3外观太难看了，这个颜色真难看，声音很震撼，声音很大。屏幕不大行，色彩很奇怪，音质还算满意，拍照效果很一般，广角很一般，取景步方便，显微镜就玩一玩，还可以。运行速度不够快，待机时间一般。手机外形一般，磨砂的手感还行吧不太爽，充电还挺快，半小时充满。,OPPO Find X3,False
957,双十一有活动，考虑再三还是选择iPhone SE，因为在现在这个特殊的时期，面部识别太不方便了，戴口罩的情况下只能输入密码解锁，所以还是买这个最新款se2，指纹解锁很方便，处理器也是最新款，运行速度很快的。特别款的红色版本，很柔和的红色，外形很好看，屏幕尺寸小了点，但是感觉显示更加的细腻，拍照的效果，这方面苹果手机的优势很明显，感觉比安卓手机的2000万像素的效果都好，新款处理器，运行很快，很流畅，因为电池容量不是很大，新机器如果不玩，能将近2个白天一个晚上，玩的话就是天天充电了。,运行速度,True
958,vivoX60，做工精致，买的原力色，机身很丝滑，颜色是黑色透着蓝绿色的光，非常漂亮。操作顺滑流畅，很喜欢vivo推出的新系统，而且使用的时候也觉得很有趣。声音清澈，听着也很舒服。拍照清晰，画面处理很自然，色彩也不浮夸。正常使用一天没问题。出厂已贴膜，唯一不喜欢的就是自带的硬保护壳。总体来看，性价比超高，值得购买。,机身,True
959,第一次买三千多块钱的手机，感觉荣耀V40这款手机无论从外观还是性能方面都做得比较出色、运行非常流畅，玩一些大型游戏毫无压力，屏幕尺寸很大、曲面屏的设计我非常喜欢，拍照也很给力，还有夜景拍摄，拍出来的效果是非常清晰的，还带有红外遥控功能，挺不错的。,运行,True
960,小米10s，手机屏幕清晰度不错，亮度也刚好，不刺眼，音质也不错，听歌看视频很舒服，有小型音响的感觉，通话声音清晰大声，像在旁边说话一样，电池续航不错，半个小时多就充满了，手机发热现象还好，拍照非常好，充电超级快，大概四十分钟就充满了，电池非常耐用，运行速度快，系统流畅，一点都不卡。,充电,True
961,客服服务差，机子买回来用两天有问题咨询，客服直接是哑巴,客服,False
962,iPhone12，这款外形绝对的小巧伊人，而且薄，屏幕漂亮，音效棒棒哒，拍照效果很好，比其他号称几千万像素的清楚，和11差不多。运行速度超快，这一点和11对比太明显了，终于换了高通基带，待机时间很可以，除了外壳容易掉漆，别的还是比较完美的，苹果系统速度相当快，我说运行软件，信号除外，这次的改变很大，手里有华为5G的手机，信号相比还是华为更快，系统苹果更舒服，这是我个人感受，国货还需努力！,速度,True
963,vivoiQOO手机外观简洁大方，颜色很漂亮！声音效果不错，中规中矩。拍照很清晰，美颜效果好。运行速速度是最满意的一项，比想象中速度更快更流畅！待机时间有待实测。充电速度快，省时间，棒棒哒！物流非常快，当天就到了，手机运行流畅，拍照也很清晰，充电40多分钟充满，非常不错。,拍照,True
964,收到货后试了一下，真我GT Neo到手价便宜，颜值很不错，质量很好。设计非常漂亮，赛博朋克风格，手感特别好，6400万像素非常清晰，屏幕整体感强，整机轻薄手感好。屏幕色彩饱满，性能强劲，跑了70万分旗舰水平，日常使用运行非常流畅，还有gt模式满足了一切游戏需求。拍照录像都不错，日常使用没有问题，最重要是直接现货，非常满意！,gt模式,True
965,荣耀V40用了几天后，最满意的就是外观时尚，性能强大，机身后背板玻璃也很靓，屏幕尺寸大，屏下指纹也很高科技，指纹解锁很快速很灵敏。曲面屏的屏幕不错，音效也很棒，立体环绕音。拍照效果非常好，摄像也不错，高配版天玑1000+的处理器，系统运行流畅，待机时间挺长的，充电速度特快，比你想象的还快，还有无线充电功能，性价比贼高。,待机,True
966,iPhone SE手机的外观精美有档次，外形好看。看了一眼就让人觉得爱不释手了，这代的新品se的非常漂亮。屏幕非常清晰，音效效果非常棒，听音乐看电影都非常有感觉。拍照效果没的说，拍出来的景色人物特别棒，非常真实。运行速度很快，一点都不卡顿。待机时间长，电池容量大大增加了待机时长。苹果产品没让人失望过，大品牌值得信赖，非常值得购买。,待机时长,True
967,荣耀V40的外观设计很好看，摄像头排到的很好，屏幕触感很顺滑，操作没压力，外放声音真的好听，爽歪歪。拍照效果不比亿像素相机差，反正微拍，远拍都很好很好看。运行速度很快很好，新一代处理器真的很好。京东商城的送货速度真的太牛太历害了，快才是硬道理，上午下单下午收到，网上购物只选京东，价格还可以保证！,外观,True
968,荣耀Play5T抢购到手，很快就发货了，手机手感很好，屏幕分辨率清晰，使用也很简单，作为老年机不错，老人很快上手使用。机身材质是玻璃的，质感好，外形美观，屏幕显示清晰透亮，声音响亮，像素很好，拍照够用了，运行速度流畅的很，希望以后一直好。配备上，东西很齐全，充电器，手机保护壳，别针等一应俱全。手机外观还是蛮不错的，很时尚而且比较亮眼，超级快充，充电速度超快，拍照的照片也很清晰。,别针,True
969,iPhone12，手机还是很好用的，不过真心不理解，包装完好，没有任何破损的地方，外观也好看，宝贝做工比较精细，商家特别好，有问题都及时处理，确实是一次相当满意的网购，还会再来的，耳机也没有，充电器也没有，白色还可以，就是发货时间很长，等了好久才收到，苹果手机系统很好用，一点都不卡，5G的还是不错的。,耳机,True
970,"真我Q3的价格便宜实惠,我是买来工作的，骁龙750的处理器，我觉得刚刚好，运行快，够用省电。屏幕显示效果感觉很细腻,也比较清楚,我觉得没有任何颗粒感很不错，目前玩过几把王者荣耀,每一把耗电4%左右。感觉续航能力还是很厉害的，黑色经典款式,更适合男生，充电时间大概一个半到两个小时左右,对于这个价格挺不错了，三个卡槽,两个手机卡,还有一个可以加内存。",价格,True
971,OPPO Find X3外观只能说好看，我买的白色，在体验店看过，感觉白色是我最喜欢的颜色。屏幕没得说，目前手机中的顶级三星屏幕，而且oppo开发了全链路的10bit，这个才是这个手机最厉害的地方。拍照看图，我觉得比我的三星s20好很多，而且这个手机的超广角比一些都是都广一些，画面更多，色彩丰富，10bit所看即所得。运行速度很快，870处理器，待机亮屏8小时左右，这个也与个人的使用习惯有关。特色功能我最爱的是显微镜，看女朋友的皮肤不错。,外观,True
972,华为nova8手机不错呀，手感好，运行速度很快，拍照效果不错，音效杠杠滴，曲面屏，颜色漂亮，机身重量也不重，手感很不错，拍照也清晰，做了功课三千元左右的价位，Nova8真的值得入手，配件送了很多，贴膜、白硅胶和磨砂黑硅胶套都送了，很贴心。,贴膜,True
973,红米K40手机运行速度很快，耗电也快，电池明显耐用，也不怎么烫了。显示屏颜色很靓，十分惊艳，对比nova8，同一张照片，K40颜色绝对强过某为手机。音质很有立体感，得益于不对称双喇叭。内存12G，清理后台，还能剩8.5个。可以再战4年！总之，性价比高。值得购买。,红米K40,True
974,"iPhone12，外形,非常喜欢，洋芋紫，很鲜活，屏幕尺寸大小也很适合影音游戏，有3d环绕感棒，夜景还不错，色彩还原好，运行速度流畅，A14牛！待机时间目前感觉不错，机子重量很轻，比iPhone11轻了很多。",重量,True
975,iPhone11紫色外观时尚惊艳，这个颜色超级耐看，屏幕是LCD高清显示屏，色彩显示均匀，声音也相当给力。A13处理器性能强，日常使用运行流畅，反应速度快，玩游戏无卡顿，后置双摄像头聚焦快拍照清晰，图像色彩很均匀，电池续航比较长，使用一天没问题，首次使用苹果机，iOS系统很流畅，818下单价格实惠很香，物流给力隔日送达。目前个人使用感受很满意，手感非常好，颜值很高；一年保修。,外观,True
976,iPhone12，外观回归直角，给女朋友买的她很喜欢，屏幕和12pro同款屏幕奈斯！音效苹果一直都是双立体音。苹果的拍照不用说，还是那样丝滑流畅奈斯！运行速度奈斯，待机时间待试用中，不过女生用一般都够了,双立体音,True
977,晚上等到12点抢到了荣耀Play5T手机，第二天就送到手，第一次用华为荣耀手机，用了块一个星期了，运行很流畅，内存足够，像素不是太好，不过对得起这价格，外观喜欢，人脸识别快速，整体使用非常不错！5000毫安电池待机时间也非常的长，而且很省电，足够用了。非常喜欢指纹解锁，关机解锁一件搞定，很方便，而且还有面容解锁，绝对不输给好几千的手机，对于这个价钱买到这么好的手机，太值了，非常喜欢。,运行,True
978,一直在买oppo品牌的东西，这次孩子高考，给他买的OPPOK9，外观难看，机身不薄，重量比较重，比我自己用的两年前买的运行速度差不多，充电还行，网速有些不好，屏幕刷新一般。,重量,False
979,一加8T手机手感超好，性价比高，屏幕显示一流，运行速度流畅，待机时间可达一整天，65瓦闪充，半小时充满，用起来也很方便，手感也好，外观也是相当漂亮，以前习惯了别的手机，用了一加也很容易上手，用了一段时间也很习惯。相机自带美颜，非常不错，用起来得心应手，很推荐这款哟。还有外壳送，透明的，不需要，很实用！总之我比较喜欢简简单单的，好用，方便！,闪充,True
980,OPPO Find X3外观太好看了，哪个颜色都好看，声音很震撼，声音很大。屏幕没得说，色彩很完美，音质也很满意，拍照效果很不错，广角很强大，取景很方便，显微镜就玩一玩，还可以。运行速度杠杠的，待机时间一般。手机外形漂亮，磨砂的手感简直不要太爽，充电也很快，半小时充满，无线充电我还没试，也还没怎么照相，微距摄影也没试，主要是这几天灰蒙蒙的，等天气好了出去拍拍再分享，先就这么多啦。,运行速度,True
981,iPhone12，外观简直太漂亮啦，颜色也很好看，拍照效果好，很清晰，夜景模式超级棒。运行速度快，无卡顿，待机时间长，20W快充太给力了。屏幕显示清晰，音质效果好，手感非常好，系统也不错，就是价格有点贵。,音质,True
982,vivoS9手机机身重量挺轻的，质感不错，颜色看起来很舒服，拿起来不大不小，运行流畅，拍照很靓，前置拍照照片质量挺高的。发货快，预售品也是第二天收到，这效率杠杠的，一直信赖京东，还可以开发票。用了段时间了，没出现什么问题，拍照很清晰，充电很快，屏幕很清晰，待机时间长。下单前考虑的是性价比，收到货后被炫彩的机身惊艳到了，中框设计手感很好，机身轻薄，屏幕画面流畅清晰，内存够大，拍照还自带美颜功能，肤色自然不浮夸，值得购买。,拍照,True
983,华为P40手机的外观设计好好看，电池续航能力也很强，拍照好像是自带滤镜，很清晰，也不用在下修图软件加滤镜了，打王者也不卡顿，运行很快，而且游戏界面可以接电话。手感也不错，摸着很舒服，客服不错，发货神速。,外观,True
984,这款新iPhone SE真的有点顶到肺了，早点出来多好！个人最喜欢小手机，其实这个机身尺寸相对于初代SE的手感，还是比不上的，手上有台小8的我。买它就两个原因A13处理器真的强到没朋友，人像拍照模式不错，还有这红黑配色是我没用过的。商家发货速度很快非常快，不光是正品，价格还实惠，客服态度很好，有问题一一解答了！买来当备用机，内存大，拿着手感非常好，系统不卡顿！一直青睐苹果手机！好评。,尺寸,True
985,魅族17 Pro这外观绝对是20年最棒的，屏幕没的说，小孔存在感很小，真机比图上好看很多，6400W绝对的主流水平，拍照效果超棒，还有3D测距功能，发烧级处理器，绝对的第一梯队，待机时间久，五小时使用耗电39％，充满电实测需要87分钟，感觉还有提升空间。陶瓷机身，温润手感，精致脱俗的外观，一见倾心！90赫兹屏幕刷新率用起来特别流畅。,手感,True
986,vivoS9手机的外形美观，粉蓝色适合女生，梦幻蓝适合男生，机身后背菱形设计，美轮美奂。6.44寸屏幕，外观大气富有美感，适合看电视看小说，两不误。前置3200万高清美颜自拍，后置4800万拍照景物清晰明了。内存采用8g运行内存，128g存储内存，运行飞快，再用两年没问题，待机不同的情况下单纯待机，2天没问题，推荐购买。,机身,True
987,OPPO Reno4收到了，物流很快，整体质量非常好，拍照片效果清晰，而且使用速度很快，电池续航能力很强，可以待机时间长，用着玩大型游戏也没有卡顿现象，像素很高，照片很清晰、高清度好，买的很满意。外观设计精美，音质不错，拍照效果很好，运行速度挺快的，待机时间长，物流很快，今天下单，第二天就收到了，客服也很有耐心为我解答问题。,像素,True
988,荣耀Play5T手机收到了，拿到手机沉甸甸的，一看质量就非常好！做为备用手机，内存大，充电快，待机时间长，拍照很清晰，价格不贵，很喜欢！手机外观还是很好看的，运行也很流畅，特别要说一下客服真的很好，很耐心的解答问题，京东还是值得信任的，下次有需要还来京东。,内存,True
989,红米K40已经用了两个礼拜了，整体表现优秀，白色机身外壳整洁清爽，颜值不错，12G内存随便多开，256G存储空间随便放，告别每日清理，屏幕显示清晰，亮度表现非常好，自适应色温可以随着环境实时调整，很人性化，指纹解锁很快，拍照清晰，充电也很快，音响也非常大声，设计合理。机身背面漂亮，手感轻盈，系统流畅，耗电一般。性价比很高，老人机足够用了。,存储空间,True
990,小米11手机电池续航还可以，中度用的话，白天充一次电吧，我买的12g运行内存256g存储内存的内存配置，运行速度超级快。对于说CPU翻车的，对我来说无所谓，我不玩大型游戏。屏幕显示效果细腻，色彩很棒。手机机身厚度很轻薄，骁龙888处理器真的很给力，屏幕显示效果真的是很不错，非常细腻，拍照效果也非常好，电池续航还可以。,续航,True
991,红米K40的外观很好看，大气，两个超大圈的镜头看起来贼棒，颜色也超级好看，三星的屏幕没得说，杠杠的，可以切换成深色模式，护眼模式。网上说的不支持DC调光，可以我感觉没有啥区别，拍照效果反正够用，可以调节好几倍的焦距，运行速度没得说，骁龙870，12G的运存，反应真的超级快，完全不会卡顿。待机时间不是很好，这个是5G手机的通病，不过系统更新到12.5以后，我觉得待机时间长了不少。性价比真的超级高了。,外观,True
992,魅族18手机设计的非常漂亮，白色的机身后壳颜色特别美，那种特殊的白，真的美妙的很。屏幕显示效果非常不错，三星的高分辨高刷屏，非常好用。拍照效果很棒，骁龙888和flyme系统的完美的搭配，运行速度极快，待机时间非常优秀，充电速度非常快。屏幕尺寸大小刚刚好，机身重量控制的也不错，用着刚刚好。,重量,True
993,小米10s，一直使用小米手机，性价比真的很高，系统稳定性好，设计也不错，质量很好，真是物超所值。像素好拍照片特别棒，音质好声音立体音，微信语音都好听多了。,稳定性,True
994,vivoX60，外观非常漂亮，从侧面看，机身非常薄，特别是拿在手里，轻薄，手感很好。单扬声器有点小遗憾，不过有HIFI音效的加持，声音似乎没有太大影响，拍照超级清晰，细节拍的很到位，系统运行流畅。续航能力杠杠的，界面变得非常清新，个人非常喜欢！,续航,True
995,发热厉害，电池续航差，待机差。,发热,False
996,"华为P40,手机的外观超漂亮，屏幕分辨率很高，音质很棒，拍照效果超赞，运行速度快的不行，待机时间超长。客服跟耐心，价格很美丽。且这款手机性价比还是挺高的，音质和照片都很好，配置能满足日常办公游戏娱乐方面所有需求，快递还是一如既往的快，点赞。",价格,True
997,魅族17 Pro的外观非常喜欢，超级好看，屏幕显示超级清晰，手机里最好的高清屏幕，非常喜欢，拍照非常高清，一直用的魅族手机，很好，完美拍照，目前最顶配的配置，运行速度快，玩游戏非常流畅，待机时间，这个看你怎么用了，5G网络，我没有觉得非常快，玩游戏还卡网，下载也就最快4M左右。,拍照,True
998,手机还可以，没有耳机，送货速度有点慢。,耳机,False
999,买了魅族17 Pro，打开包装的那一刻，外观非常惊艳，白色面板，机身边框小开孔，陶瓷后盖非常漂亮！指纹解锁和面部解锁也比7pro快多了，立体声扬声器和超线性马达用起来很爽，音质好，都是魅族的标配！白色面板手机看真心起很漂亮，电池耐用，出去不用担心电池没电，就是手机机身重量有点重，适应就好，好评。,电池,True
1000,"华为P40,手机的外观超漂亮，屏幕分辨率很高，音质很棒，拍照效果超赞，运行速度快的不行，待机时间超长。客服跟耐心，价格很美丽。且这款手机性价比还是挺高的，音质和照片都很好，配置能满足日常办公游戏娱乐方面所有需求，快递还是一如既往的快，点赞。",分辨率,True
1001,OPPOReno5手机的颜值超高，客服态度很专业热情，有问必答，回复也很快。再说手机，正是我需要的，收到的时候包装完整，手机包装很好无破损，物流也快，手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕显示细腻尺寸够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力， 非常享受，操作简单，内存也足够，性价比蛮高的，而且价格还实惠便宜，很划算，支持，超喜欢。,音质,True
1002,荣耀Play5T手机刚收到，性价比很高，运行起来不卡，很流畅！屏幕显示细腻，画面清晰，操控性顺畅，拍照很清晰，颜色非常漂亮，屏幕尺寸超级大，充电器也是快充，配合5000毫安的大电池，再也不怕没有电啦，拿在手里，手感也很不错，性价比很高，也很适合老年人使用。流畅运行，一点也不卡。真的是买对了。,屏幕,True
