,text,aspect,label
1141,vivoS9收到时看到外观顿时觉得美翻了，神仙颜值，拿在手里机身尺寸也刚好，轻薄的不得了，无敌喜欢。就是冲着强大的拍照功能选的这款，果然不负众望，女生们可以撒花了，太好用。手机特别漂亮，无边大屏幕，白色，机身背面有云母光泽的五彩炫彩折射光线，很美！充电超快，屏幕手感很滑爽，触屏灵敏，文件互传功能太方便了。更多功能后续体验。十分满意！,触屏,True
1142,vivoS9收到时看到外观顿时觉得美翻了，神仙颜值，拿在手里机身尺寸也刚好，轻薄的不得了，无敌喜欢。就是冲着强大的拍照功能选的这款，果然不负众望，女生们可以撒花了，太好用。手机特别漂亮，无边大屏幕，白色，机身背面有云母光泽的五彩炫彩折射光线，很美！充电超快，屏幕手感很滑爽，触屏灵敏，文件互传功能太方便了。更多功能后续体验。十分满意！,文件互传功能,True
1143,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,真我GT Neo,True
1144,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,外观,True
1145,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,声音,True
1146,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,天玑1200,True
1147,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,CPU,True
1148,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,运行,True
1149,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,屏下解锁,True
1150,快递神速，一拿到手机就马上开启了，真我GT Neo这款手机外包装看着就大气，拆开手机盒子一看手机果然外观漂亮得很，是我心目中想要的款式，外观轻薄很漂亮，声音很清透，运行很流畅，不愧是12+256的运存，天玑1200的CPU用着也很爽，这下用着可舒服了。屏下解锁非常好，高大上，可以熄屏状态下直接指纹解锁。,指纹解锁,True
1151,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,小米10s,True
1152,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,客服服务,True
1153,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,物流速度,True
1154,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,包装,True
1155,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,Air2SE蓝牙耳机,True
1156,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,充电器,True
1157,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,保护盖,True
1158,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,性价比,True
1159,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,屏幕,True
1160,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,价格,True
1161,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,刷新率,True
1162,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,系统,True
1163,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,外形,True
1164,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,机身,True
1165,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,颜色,True
1166,小米10s，客服服务态度好，物流速度快，包装好，送有一大推礼品，Air2SE蓝牙耳机，充电器，保护盖。手机性价比高，像素好，屏幕的刷新率够高够快，价格优惠，性价比高，系统流畅，外形漂亮，我很喜欢，颜色也不错，就是机身重量有点重。,重量,False
1167,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,iPhone SE,True
1168,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,机身,True
1169,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,尺寸,True
1170,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,处理器,True
1171,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,内存,True
1172,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,价格,True
1173,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,价钱,True
1174,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,vivoX60,True
1175,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,外形,True
1176,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,后壳,True
1177,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,声音,True
1178,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,音量,True
1179,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,拍照,True
1180,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,存储,True
1181,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,防抖效果,True
1182,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,微云台,True
1183,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,镜头,True
1184,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,夜景,True
1185,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,滤镜,True
1186,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,运行,True
1187,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,售后服务,True
1188,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,保修,True
1189,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,保护膜,True
1190,vivoX60的外形后壳很漂亮，然后保护壳也很贴合，本来买以前都纠结保护壳不太好买，后来发现送的就挺好，而且会员界面里面还会送。通俗的说，声音很大，音量很高。拍照防抖效果很好，微云台很棒，然后镜头很锐利，夜景，制氧厂，蒸汽朋克滤镜。运行速度很快，虽然没有对比过，不过那个3GB存储做运存的技术感觉很棒。售后服务很好，保修，送保护膜，送保护壳，送保养。,保护壳,True
1191,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,OPPO Find X3,True
1192,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,外观,True
1193,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,机身,True
1194,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,厚度,True
1195,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,宽度,True
1196,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,握持感,True
1197,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,手感,True
1198,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,屏幕,True
1199,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,拍照,True
1200,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,外放音质,True
1201,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,杜比音效,True
1202,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,显示效果,True
1203,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,刷新率,True
1204,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,超广角,True
1205,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,原装充电器,True
1206,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,数据线,True
1207,OPPO Find X3的外观非常精致，机身厚度比我的vivo nex轻薄不少，宽度也更窄一些，握持感要好不少，而且白色版本的摸起来很细腻，手感非常舒服！屏幕显示效果绝对是目前最顶级的，完全不用担心屏幕高刷新率带来的耗电问题！拍照很强，光线很弱的情况下，肉眼已经看不太清了，但照片拍出来能看到很多细节，还有这个超广角拍出来几乎没有畸变，真的厉害！外放音质也不错，杜比音效的双扬声器，立体感很强，很清晰，不会有糊的感觉！再看看配件，原装充电器、数据线、保护套一样不少，首发还额外赠送一套充电套装加保护壳，简直太良心了！,保护套,True
